,Energy_Generated_KWh,Temperature_C,apparent_zenith,azimuth,poa_global
2013-04-02,12.475254577976967,25.988640154988115,101.79890634501137,82.0840255066741,1386.1393975529963
2013-04-03,12.701531449953132,26.815778660612477,101.63233571564456,81.7229984475822,1411.2812722170147
2013-04-04,12.096790639879034,27.152654992752538,101.46644972168632,81.36370348879359,1344.0878488754481
2013-04-05,12.079318788227338,30.64154233069159,101.30136351364072,81.00620631800246,1342.1465320252598
2013-04-06,11.361601992557425,29.80271808032918,101.13718661089274,80.65057413854322,1262.4002213952695
2013-04-07,12.068934467666994,26.373735857964842,100.97402333485176,80.29687512834045,1340.9927186296661
2013-04-08,11.469254025237882,25.64019856966286,100.81197353350883,79.94517793055843,1274.3615583597648
2013-04-09,11.431448726011515,30.522951841772688,100.65113347782884,79.59555122857176,1270.160969556835
2013-04-10,12.445807355879063,31.47639887786478,100.49159680907532,79.24806346707959,1382.8674839865625
2013-04-11,12.595218615566857,27.335539045180347,100.33345541007733,78.90278272453321,1399.4687350629843
2013-04-12,12.121172458825704,28.171737046399723,100.17680008939647,78.5597766679436,1346.7969398695227
2013-04-13,12.787356001840955,24.92145233062714,100.02172100154809,78.21911251614694,1420.8173335378838
2013-04-14,12.528007487641153,30.698660975153267,99.86830779913834,77.88085700325945,1392.0008319601282
2013-04-15,11.999417911347381,27.98629096328233,99.71664959357578,77.54507639082311,1333.2686568163756
2013-04-16,11.469831355345725,27.116686991191788,99.56683483088285,77.21183655658723,1274.425706149525
2013-04-17,11.953960611451894,26.91063617225016,99.41895119132815,76.88120310089761,1328.217845716877
2013-04-18,12.529449482275222,28.418594754171984,99.27308557369946,76.5532413644188,1392.161053586136
2013-04-19,12.685534652818667,27.144504567357593,99.12932420107401,76.22801628913521,1409.5038503131852
2013-04-20,11.499758607233904,25.245336010707796,98.98775286053689,75.90559214033789,1277.7509563593226
2013-04-21,11.666407339067016,31.85125664907188,98.84845723613181,75.58603215170388,1296.2674821185574
2013-04-22,12.24370035785804,27.135668270933706,98.71152325221105,75.26939812722088,1360.4111508731157
2013-04-23,11.537125335232279,25.68662307427267,98.57703727704744,74.95575003409436,1281.9028150258086
2013-04-24,11.62969399357416,27.35065267957408,98.44508606369054,74.64514570761173,1292.1882215082398
2013-04-25,11.405942610053001,30.322796477269687,98.31575638850023,74.33764092004043,1267.3269566725558
2013-04-26,11.50927416790156,29.170762122916162,98.1891344399592,74.03329007030914,1278.808240877951
2013-04-27,11.812206432931013,28.057480007371094,98.06530506384689,73.7321475132224,1312.4673814367793
2013-04-28,11.627735722767529,26.009785849560366,97.94435091104025,73.43426918755534,1291.9706358630588
2013-04-29,12.234582892536094,27.095453895667458,97.82635147897803,73.13971397637096,1359.3980991706774
2013-04-30,11.833575208762179,26.453786669816903,97.71138201635306,72.84854435647924,1314.8416898624644
2013-05-01,11.679489687863876,27.920820351298765,97.59951233353723,72.56082628850453,1297.7210764293195
2013-05-02,11.911384142015617,30.65979148933979,97.49080568385445,72.27662866713649,1323.4871268906243
2013-05-03,11.580104043805372,27.246646154318135,97.38531792882809,71.99602274077608,1286.6782270894857
2013-05-04,11.980999770681528,27.4628788000742,97.28309715673097,71.71908170853669,1331.222196742392
2013-05-05,12.011776780052092,27.306971800614654,97.18418380919273,71.44588044059088,1334.6418644502326
2013-05-06,11.704711744859283,32.27548261067651,97.08861123470413,71.17649517781717,1300.523527206587
2013-05-07,12.235896968539597,28.758004132728225,96.99640653053099,70.91100315824656,1359.5441076155107
2013-05-08,12.4055851055346,30.913900212307716,96.90759152203677,70.64948224468094,1378.3983450593998
2013-05-09,11.36151298778454,25.183496135055552,96.82218373728847,70.39201064561519,1262.39033197606
2013-05-10,12.54476050996116,24.501237388056136,96.74019726227475,70.13866673679541,1393.8622788845732
2013-05-11,11.639986624640855,24.57847861351073,96.6616433879312,69.88952892875125,1293.3318471823172
2013-05-12,12.45259151059095,26.364094451550525,96.58653101175769,69.64467554980223,1383.62127895455
2013-05-13,12.31221798468532,24.5112657314435,96.51486682687626,69.40418476902983,1368.0242205205911
2013-05-14,11.846770998698284,29.984880840512442,96.44665537560843,69.1681345813015,1316.307888744254
2013-05-15,12.83717034470482,26.46874726263939,96.38189907878633,68.93660279993162,1426.3522605227577
2013-05-16,12.383231015052656,27.80881441596318,96.32059832616882,68.70966695686587,1375.9145572280727
2013-05-17,11.916092574262759,30.91236994597807,96.26275170227628,68.48740404833404,1324.0102860291954
2013-05-18,12.104958948616497,29.467867222917434,96.20835637908007,68.26989015705522,1344.9954387351663
2013-05-19,11.37166622565467,26.642004890100107,96.15740865136208,68.0572000170273,1263.5184695171856
2013-05-20,12.86794663759236,23.999526060361134,96.10990453244303,67.8494065321471,1429.771848621373
2013-05-21,11.500222032801707,26.863114431822698,96.06584025199606,67.64658022912533,1277.8024480890786
2013-05-22,12.099499588918299,23.727031418285463,96.0252125073096,67.44878871441239,1344.3888432131444
2013-05-23,11.82151697069141,29.107574387252487,95.9880183829183,67.25609639158245,1313.501885632379
2013-05-24,11.80631504153671,27.415724870236215,95.954254966546,67.06856477224238,1311.8127823929678
2013-05-25,12.251805701211596,27.81921073854383,95.92391877455634,66.88625351274266,1361.3117445790665
2013-05-26,12.337934517341987,29.121613361857065,95.8970050831235,66.70922190319902,1370.8816130379985
2013-05-27,11.269241671820026,24.820861627327204,95.87350717004045,66.537530215721,1252.1379635355584
2013-05-28,11.971484076995454,22.66854515965259,95.85341539499413,66.37124035861484,1330.1648974439393
2013-05-29,11.55242290247191,24.084555492341224,95.83671605860553,66.21041568396004,1283.6025447191012
2013-05-30,11.808361059569283,25.465008606712345,95.82339011966594,66.05512025739085,1312.0401177299202
2013-05-31,12.204594921648138,25.46680271432645,95.81341200328528,65.90541809653047,1356.0661024053486
2013-06-01,12.054384079656836,21.564165541822007,95.80674879305673,65.76137272039045,1339.3760088507597
2013-06-02,12.30034280966689,22.256455850268445,95.80336001323731,65.6230470192628,1366.7047566296544
2013-06-03,11.993755912554324,22.20310350863506,95.80319800122882,65.49050324038603,1332.6395458393692
2013-06-04,11.229662643342357,20.887434971222152,95.80620871712587,65.36380289557559,1247.7402937047063
2013-06-05,11.820007251065807,23.76386243439942,95.81233275475577,65.24300655695623,1313.334139007312
2013-06-06,11.98155003954163,25.944241397555466,95.82150637303893,65.12817362106586,1331.283337726848
2013-06-07,12.423825099709797,23.413274367678945,95.83366243591772,65.01936212529984,1380.4250110788662
2013-06-08,11.506819733780882,22.159045674859254,95.84873119572705,64.91662863855072,1278.5355259756534
2013-06-09,12.598792228857029,24.579958507391318,95.86664087577925,64.82002820532995,1399.8658032063365
2013-06-10,12.095998446746602,23.88163365258521,95.88731802996404,64.72961432404594,1343.999827416289
2013-06-11,11.46659396136862,23.252096898510864,95.91068771907047,64.64543894115104,1274.0659957076246
2013-06-12,11.720184685299987,21.82385595106089,95.93667361696293,64.56755241965129,1302.2427428111098
2013-06-13,11.475311899766792,22.452687339816812,95.96519817062492,64.4960034286957,1275.0346555296435
2013-06-14,11.854255355163065,24.843856469924102,95.996182922115,64.43083872027444,1317.1394839070074
2013-06-15,11.862100384740454,18.339039515139405,96.02954902046521,64.37210281294438,1318.0111538600504
2013-06-16,12.078584665588863,21.617220317248094,96.0652179072029,64.31983761609195,1342.0649628432072
2013-06-17,12.33464126351982,20.384322610811314,96.1031121058106,64.27408199786731,1370.5156959466467
2013-06-18,12.568105002754258,22.38056787035993,96.14315599789796,64.23487127744585,1396.45611141714
2013-06-19,12.245123710599241,23.27990047720502,96.1852764362713,64.202236687756,1360.5693011776932
2013-06-20,11.743514619030105,21.24704230543069,96.22940305061691,64.17620500407827,1304.8349576700116
2013-06-21,11.854853581815453,20.110522876483937,96.27546818817514,64.15679862915044,1317.2059535350502
2013-06-22,11.994129331437518,19.654045810612796,96.3234065537845,64.14403631831351,1332.6810368263907
2013-06-23,11.855134298283902,21.580439951151185,96.37315467972732,64.1379344118082,1317.237144253767
2013-06-24,11.685625704669146,23.51609465039028,96.42465030000209,64.13850810833753,1298.4028560743495
2013-06-25,12.306369595129318,25.455009238211552,96.47783158217187,64.14577221986843,1367.374399458813
2013-06-26,11.765916881694393,23.266815053280077,96.53263609013392,64.15974110761101,1307.3240979660438
2013-06-27,11.396032593751094,23.617521555981885,96.588999463363,64.18042794348963,1266.2258437501216
2013-06-28,11.095430713004555,21.726568809179657,96.64685399168111,64.20784378400089,1232.8256347782838
2013-06-29,12.94120578210235,27.75727363946222,96.70612743515397,64.24199694548906,1437.9117535669277
2013-06-30,10.928731991245847,23.08964738517756,96.76674241637664,64.28289287504106,1214.303554582872
2013-07-01,11.994838889402821,24.03412520405651,96.82861648821813,64.33053437007385,1332.7598766003134
2013-07-02,11.637477011540057,23.38801264815858,96.89166274690092,64.38492184433267,1293.0530012822285
2013-07-03,11.758432804033141,22.302096124837725,96.95579073355978,64.44605343842403,1306.4925337814602
2013-07-04,11.579052988889648,29.569093590897957,97.02090740226791,64.51392498010432,1286.561443209961
2013-07-05,11.654985250507398,26.65183731869093,97.08691803681316,64.58852992421521,1294.9983611674886
2013-07-06,11.734318612820742,22.253619462147103,97.15372704496231,64.6698593785481,1303.8131792023048
2013-07-07,11.599949944495558,18.878596707172846,97.22123858168518,64.7579022085875,1288.883327166173
2013-07-08,12.055359605261712,24.234767576106822,97.28935694754978,64.85264515037164,1339.4844005846346
2013-07-09,12.010416280251112,20.853571476840298,97.35798678118834,64.95407287302226,1334.4906978056792
2013-07-10,11.48737313392061,19.537858826364623,97.42703315835394,65.06216798071381,1276.3747926578455
2013-07-11,12.339176133869621,23.842071657769495,97.49640173868694,65.17691096717408,1371.0195704299579
2013-07-12,12.442381758539538,20.91081746738463,97.56599907659334,65.29828011243751,1382.4868620599484
2013-07-13,11.647205842143942,21.961492020771733,97.63573313501405,65.42625129682904,1294.133982460438
2013-07-14,12.025907950487104,20.17768826242473,97.70551399074414,65.56079772369822,1336.211994498567
2013-07-15,12.726103588115214,20.93094009744918,97.77525469494815,65.70188957538528,1414.011509790579
2013-07-16,12.379809128413141,22.153426927374653,97.84487221518475,65.84949364472027,1375.5343476014602
2013-07-17,11.222363171999131,23.869041943695247,97.91428832933288,66.00357299117093,1246.9292413332369
2013-07-18,12.470412587027276,24.744054304517157,97.98343028958317,66.16408671134565,1385.6013985585864
2013-07-19,11.798154078324126,20.549438880169085,98.05223113288062,66.33098997173028,1310.9060087026805
2013-07-20,11.260925311941895,23.16403262205095,98.12062962425074,66.50423446261908,1251.2139235490995
2013-07-21,11.914862310033843,23.128121430126885,98.18856992874503,66.6837692908324,1323.8735900037602
2013-07-22,12.01793353465265,24.128180083497806,98.25600110584564,66.86954206214057,1335.3259482947387
2013-07-23,11.575441817241499,25.940629797917445,98.32287640172753,67.06149969559942,1286.160201915722
2013-07-24,10.327751015573071,24.25448312709352,98.3891522427942,67.25958855658564,1147.52789061923
2013-07-25,11.37450192659766,24.89416463992524,98.45478688562045,67.46375384149087,1263.83354739974
2013-07-26,11.918123304688514,20.22044046022759,98.5197388611144,67.67393857476281,1324.2359227431682
2013-07-27,12.215561087293576,21.762886621676127,98.58396554702652,67.8900827694107,1357.2845652548417
2013-07-28,10.842669843910365,23.690252168337597,98.64742220246647,68.11212313137946,1204.741093767818
2013-07-29,12.246782065672763,19.996805218190293,98.71006163685045,68.33999329295773,1360.7535628525293
2013-07-30,12.360700800091768,21.74176028032902,98.7718344606742,68.57362426292428,1373.4112000101964
2013-07-31,11.929165021008282,21.46962298167535,98.83268969903807,68.81294478731604,1325.4627801120314
2013-08-01,12.423169239969994,22.66685687957897,98.89257556254162,69.05788152893348,1380.3521377744437
2013-08-02,12.477476048307782,24.686846686433416,98.95144021880151,69.30835918051787,1386.3862275897536
2013-08-03,11.917868262125255,25.960696932185236,99.00923247215873,69.56430063967406,1324.207584680584
2013-08-04,11.886719112166647,19.761979618392516,99.06590228743559,69.82562724751608,1320.7465680185162
2013-08-05,11.854768787395344,21.52032073552801,99.12140109816127,70.09225900296866,1317.196531932816
2013-08-06,12.094153455361832,23.8215505665702,99.17568192365516,70.36411468397728,1343.794828373537
2013-08-07,11.244147095155261,22.113165143138225,99.22869937800317,70.64111189961335,1249.3496772394735
2013-08-08,12.08248140337727,26.77517479779435,99.28040970356221,70.92316712311191,1342.4979337085858
2013-08-09,11.778358373876195,24.929931017055242,99.33077095068518,71.21019569562532,1308.706485986244
2013-08-10,10.998234984732035,23.27924547160562,99.37974335358652,71.50211173921753,1222.0261094146706
2013-08-11,12.460951743830222,22.351658113133762,99.4272899308217,71.79882794008256,1384.5501937589136
2013-08-12,12.412810788512358,23.233439476361248,99.47337729074857,72.10025526100156,1379.201198723595
2013-08-13,12.450301104794763,20.581183362404605,99.51797659317373,72.40630269296184,1383.3667894216403
2013-08-14,11.21352676924917,26.969905721017877,99.5610645683809,72.71687711699491,1245.947418805463
2013-08-15,12.490130380813472,20.870628884028996,99.60262442845413,73.03188328976489,1387.79226453483
2013-08-16,11.702093324235,21.993872967822057,99.64264652984947,73.35122396565089,1300.2325915816666
2013-08-17,11.81610444049196,22.499577811082677,99.68112870526309,73.67480023215671,1312.9004933879958
2013-08-18,12.315933909982755,21.36857701313279,99.71807625013234,74.00251213458182,1368.437101109195
2013-08-19,12.653514978472195,23.36714001271408,99.75350159121137,74.3342595025951,1405.9461087191328
2013-08-20,12.773686334656661,19.595773567691808,99.78742360760205,74.66994267089689,1419.298481628518
2013-08-21,11.404866558431815,23.29806284698717,99.81986657328056,75.00946269951339,1267.2073953813126
2013-08-22,12.217955046180771,25.051537437116973,99.85085873278396,75.35272090866016,1357.550560686752
2013-08-23,11.844217633996742,22.659438489897298,99.88043065952228,75.69961792702475,1316.0241815551935
2013-08-24,11.13364867098802,22.826762392167353,99.9086136746669,76.05005272985198,1237.0720745542244
2013-08-25,12.573721144554678,22.000854080687397,99.93543861101264,76.40392210408356,1397.0801271727419
2013-08-26,11.366909054944747,21.394271355588327,99.96093511019659,76.76112066086682,1262.9898949938606
2013-08-27,11.505310668882153,25.466194691673476,99.98513145472377,77.12154119996677,1278.367852098017
2013-08-28,11.614524473209983,19.905302373104767,100.00805480429251,77.48507513333044,1290.5027192455536
2013-08-29,11.397628032504834,23.988928988795525,100.02973165485754,77.85161280895909,1266.4031147227593
2013-08-30,12.147291757428542,26.13263420874499,100.05018836276169,78.22104375535469,1349.699084158727
2013-08-31,12.302799492629296,24.45828647638155,100.06945161251015,78.59325692708677,1366.977721403255
2013-09-01,11.725626385134948,22.133837257877005,100.08754875482812,78.96814096246271,1302.8473761261055
2013-09-02,11.943354563255522,22.881460907757408,100.10450795374778,79.3455844009556,1327.03939591728
2013-09-03,12.498672123685035,21.997399750660108,100.12035815868279,79.72547581527078,1388.741347076115
2013-09-04,11.215407982943375,20.54224393512226,100.13512895372676,80.10770388386294,1246.156442549264
2013-09-05,11.038500922362887,23.671730352260514,100.14885040159508,80.49215744418058,1226.5001024847652
2013-09-06,11.295091282326736,22.967569022737575,100.16155299792078,80.87872551608979,1255.0101424807483
2013-09-07,12.340763574154865,20.405235153891475,100.17326781503633,81.26729723037352,1371.195952683874
2013-09-08,12.131745769260542,22.743455375062418,100.18402689454055,81.65776161288147,1347.97175214006
2013-09-09,11.120701530823936,24.887923288935784,100.19386388759139,82.05000727451034,1235.6335034248818
2013-09-10,12.539874584275825,23.507447266683858,100.20281492913848,82.44392212945212,1393.3193982528694
2013-09-11,10.778972425043452,23.2561943751255,100.21091967449198,82.83939326058572,1197.663602782606
2013-09-12,11.614925143181429,21.28560581594486,100.21822238492692,83.23630697722689,1290.5472381312698
2013-09-13,12.725641354466068,24.915721508963014,100.22477291415998,83.63454905240837,1413.96015049623
2013-09-14,11.660648248490542,22.63624488200324,100.23062744902035,84.03400511929829,1295.6275831656158
2013-09-15,11.995654974497178,23.673920762369082,100.23584887879622,84.43456120752904,1332.8505527219086
2013-09-16,11.860183253217697,25.03431710023204,100.24050672098812,84.83610433804836,1317.7981392464108
2013-09-17,12.03242144896194,22.191132503647392,100.24467654776191,85.23852299517773,1336.9357165513268
2013-09-18,11.203518461500915,19.08091472727472,100.24843893534737,85.64170723607418,1244.8353846112127
2013-09-19,11.746631849602867,18.802223692696302,100.25187800759363,86.04554830041201,1305.1813166225409
2013-09-20,11.843824084273885,21.39296235175811,100.25507976064688,86.44993780115448,1315.9804538082096
2013-09-21,11.65877433216501,23.14511246701966,100.25813041001824,86.85476679171467,1295.4193702405564
2013-09-22,13.179495613223263,22.495776424477338,100.2611150071543,87.25992505306044,1464.3884014692514
2013-09-23,12.605793222421632,20.143883219324454,100.26411648750378,87.6653008023336,1400.643691380181
2013-09-24,12.263004309243986,23.733564283218406,100.26721518667456,88.07078079850788,1362.556034360443
2013-09-25,12.076205969354524,23.617495939182422,100.27048874194348,88.47625066713266,1341.8006632616136
2013-09-26,12.693772177257115,25.633441104729574,100.27401225367478,88.88159525460401,1410.4191308063462
2013-09-27,11.134631932055981,23.42154411813254,100.27785855621013,89.28669892176265,1237.1813257839979
2013-09-28,11.883571201584129,24.003437259476243,100.28209848926498,89.6914457762133,1320.3968001760143
2013-09-29,12.186223225674734,21.316328770732703,100.28680107323167,90.09571987388813,1354.0248028527483
2013-09-30,11.595612445067882,25.363723209646757,100.29203352195981,90.49940539521532,1288.4013827853203
2013-10-01,11.070661848302072,22.196325628321073,100.29786108563854,90.90238677568254,1230.0735387002303
2013-10-02,12.327251990405134,26.523047957089002,100.30434675492715,91.30454878631951,1369.6946656005705
2013-10-03,12.998618775013965,22.290448364480323,100.31155092779612,91.70577657809855,1444.2909750015517
2013-10-04,11.888366109604307,24.540534247382354,100.31953114469347,92.10595570089208,1320.929567733812
2013-10-05,11.65791148893258,20.465166491512676,100.32834199137352,92.50497206257518,1295.3234987702865
2013-10-06,11.72762297329786,25.625811960556398,100.3380352420457,92.90271176013653,1303.0692192553179
2013-10-07,12.01429928429741,26.154635073474964,100.3486602962719,93.29906074705627,1334.9221426997121
2013-10-08,12.87367423267157,25.284562759687745,100.36026493602809,93.69390440754552,1430.408248074619
2013-10-09,12.400835746094552,24.767328456975328,100.3728963931454,94.08712721522357,1377.87063845495
2013-10-10,13.150934034132261,20.136420556506028,100.38660263630608,94.47861267459831,1461.2148926813622
2013-10-11,11.787186896625073,24.70846864176452,100.4014337100241,94.8682436361969,1309.6874329583416
2013-10-12,11.939878131761926,23.60195421527136,100.4174429076684,95.2559029042747,1326.6531257513252
2013-10-13,11.882834312151578,23.945922153084034,100.43468756179004,95.64147393049524,1320.3149235723977
2013-10-14,12.048329617655838,24.556048169793417,100.45322931217098,96.02484137171865,1338.7032908506487
2013-10-15,12.348608698789121,27.237258060133293,100.47313378093888,96.4058913756765,1372.0676331987913
2013-10-16,12.179553012715495,28.69440639822804,100.4944697042005,96.78451154905451,1353.2836680794994
2013-10-17,12.765119217568976,22.85902657356941,100.51730762691012,97.16059062842095,1418.3465797298861
2013-10-18,11.548059684464013,24.47044322207147,100.54171834931898,97.53401791010174,1283.1177427182238
2013-10-19,11.862932212657842,22.884415521883284,100.56777135140852,97.90468255136273,1318.1035791842048
2013-10-20,13.023162679624376,19.560810007465026,100.59553339843687,98.27247292477688,1447.0180755138197
2013-10-21,12.354737456459972,21.127264622288997,100.6250674952379,98.63727621552403,1372.7486062733303
2013-10-22,12.631946065947293,17.656843293722037,100.65643223647449,98.99897836647335,1403.5495628830324
2013-10-23,12.030325200301428,22.059297729937725,100.68968152108778,99.35746431635016,1336.702800033492
2013-10-24,12.077200566671621,21.549819263312347,100.72486453823774,99.7126183630636,1341.9111740746246
2013-10-25,12.544150212954516,22.722095736740634,100.76202589575513,100.06432449822262,1393.7944681060576
2013-10-26,12.05896382305762,21.361271869683225,100.80120579196621,100.4124666598064,1339.8848692286244
2013-10-27,11.696145109219033,22.64510872883947,100.84244012123028,100.75692894610648,1299.5716788021148
2013-10-28,13.229678158538634,23.134654779644404,100.88576044213279,101.09759583130847,1469.964239837626
2013-10-29,12.93665221123486,21.45294566464122,100.93119377669507,101.43435236562249,1437.4058012483176
2013-10-30,11.96185639332619,24.64628566789274,100.9787622491455,101.76708432328138,1329.095154814021
2013-10-31,13.031981006495801,22.90443940916165,101.02848265047807,102.09567830332469,1447.9978896106445
2013-11-01,11.896756414674336,22.491614290452013,101.0803660186138,102.42002183738526,1321.861823852704
2013-11-02,12.12189497128147,22.01437870934513,101.13441733948552,102.7400035092021,1346.8772190312745
2013-11-03,12.145077927228973,25.349359193377612,101.19063546543128,103.05551297277759,1349.4531030254414
2013-11-04,12.316934548932307,22.766573030622414,101.2490133329116,103.3664407072522,1368.5482832147009
2013-11-05,11.736978569113084,19.880066043916546,101.30953858620141,103.67267747033247,1304.1087299014537
2013-11-06,11.88717361861361,22.338630439679534,101.37219465278754,103.97411366820768,1320.7970687348457
2013-11-07,11.731860949350448,25.19208419829776,101.43696223051428,104.27063901932922,1303.540105483383
2013-11-08,12.454864834607033,17.92315600851231,101.50382100458131,104.56214278849973,1383.8738705118924
2013-11-09,11.963097152930112,22.73780325608032,101.57275128657426,104.84851454891901,1329.233016992235
2013-11-10,13.11431959288434,22.29084697624923,101.64373527467909,105.12964512521546,1457.1466214315935
2013-11-11,12.001409084358048,20.2645891166955,101.71675772272998,105.40542731524869,1333.4898982620055
2013-11-12,13.454390681757719,23.43894367541909,101.7918059643142,105.67575618441725,1494.93229797308
2013-11-13,12.69776526274378,20.854680375015253,101.86886937551282,105.94052898234747,1410.8628069715307
2013-11-14,11.865611403727167,20.46298539629094,101.94793841650721,106.19964485375237,1318.4012670807963
2013-11-15,11.498832483760221,19.3596382968701,102.0290034118224,106.45300447092512,1277.6480537511356
2013-11-16,11.84318153833397,21.104647922631024,102.11205322668837,106.70050963659492,1315.9090598148857
2013-11-17,12.03067499935681,20.81439738724394,102.19707401370569,106.94206290226333,1336.7416665952012
2013-11-18,12.511102342155061,18.81308135551074,102.28404818712048,107.17756730340466,1390.1224824616734
2013-11-19,12.68590856349533,21.658151399966776,102.3729537322925,107.40692631728717,1409.5453959439255
2013-11-20,12.844189907555904,25.644005162698576,102.46376386638491,107.63004405624275,1427.132211950656
2013-11-21,11.804641522142166,24.127580856736476,102.5564469763721,107.84682559411061,1311.6268357935742
2013-11-22,11.782536095892906,25.447078492675224,102.65096672623696,108.0571772944192,1309.1706773214341
2013-11-23,12.001121643336031,26.99694171904276,102.74728222117017,108.2610070862039,1333.45796037067
2013-11-24,11.89542297595545,20.950438736002532,102.84534813355421,108.45822471889903,1321.71366399505
2013-11-25,12.10431653245051,18.739162329357548,102.94511471454057,108.64874203098168,1344.9240591611679
2013-11-26,11.843437928295918,21.226624618336157,103.0465276291226,108.8324732111401,1315.9375475884353
2013-11-27,11.952794211808722,23.822593267047075,103.14952760030992,109.00933501155225,1328.0882457565249
2013-11-28,12.498355574262948,18.688069205040577,103.25404992020425,109.17924693365512,1388.7061749181055
2013-11-29,12.265494951792792,15.043639402308031,103.3600239295108,109.34213146795395,1362.8327724214214
2013-11-30,12.672162096997386,24.1818263082351,103.46737257362527,109.49791441097477,1408.0180107774875
2013-12-01,12.233543273233227,20.03683641638374,103.57601213264073,109.64652511137916,1359.282585914803
2013-12-02,12.532017402269148,22.04917103295875,103.68585221958678,109.78789638332165,1392.4463780299052
2013-12-03,12.00397558749238,17.60960582038271,103.79679618095436,109.92196393584624,1333.7750652769312
2013-12-04,12.372444576950654,23.643282564204235,103.90874203556132,110.04866548599108,1374.7160641056284
2013-12-05,12.532831649823706,19.448420539349264,104.0215840021968,110.16794000800405,1392.5368499804117
2013-12-06,12.927085536275827,19.523464563714995,104.13521446434916,110.27972756874169,1436.3428373639808
2013-12-07,11.78043015092786,18.901163050275535,104.24952601898835,110.38396987207898,1308.936683436429
2013-12-08,11.799954713413129,21.53229771863313,104.36441320321205,110.48061121577666,1311.1060792681255
2013-12-09,12.059601320651502,22.88051075488164,104.47977359692034,110.56959936482332,1339.9557022946112
2013-12-10,13.054076681353479,25.02142030256655,104.59550824237611,110.65088597631575,1450.4529645948312
2013-12-11,13.239628996718759,23.37716742877406,104.71152150081619,110.72442653514537,1471.0698885243064
2013-12-12,12.860228594196785,21.46764746875795,104.82772051904547,110.79018001540788,1428.9142882440874
2013-12-13,12.224918191895352,19.951228708506783,104.94401444145524,110.8481085231781,1358.3242435439279
2013-12-14,11.436059609724637,23.48314187779274,105.06031345760027,110.89817705752398,1270.6732899694043
2013-12-15,11.872446775586672,21.808128175505704,105.17652780184147,110.94035339759444,1319.1607528429636
2013-12-16,12.392685727594166,21.34305310465133,105.29256685675843,110.97460808278231,1376.9650808437962
2013-12-17,12.693331492867255,18.39302225405287,105.40833850317576,111.0009144748181,1410.3701658741395
2013-12-18,13.539769569053043,21.296575544747974,105.52374878489518,111.0192489036225,1504.4188410058937
2013-12-19,11.627946004507875,21.061676193729973,105.63870184875466,111.02959087835717,1291.9940005008748
2013-12-20,12.072151267756048,20.00755236615859,105.75310006139311,111.03192332236836,1341.350140861783
2013-12-21,12.258125705729135,20.409202071731908,105.8668442075311,111.0262328000145,1362.0139673032372
2013-12-22,12.898291503555912,23.322772826079603,105.97983367281934,111.01250973658767,1433.1435003951012
2013-12-23,12.926858959065932,17.872099933151123,106.09196652954594,110.99074864429633,1436.317662118437
2013-12-24,11.84723588887513,18.654141062812133,106.2031394278051,110.96094835796816,1316.3595432083478
2013-12-25,12.658878244776806,16.16540219607333,106.31324725496611,110.92311227740072,1406.542027197423
2013-12-26,12.348301617338732,17.00354270935115,106.42218260563297,110.87724864128376,1372.033513037637
2013-12-27,12.087853264023208,21.107040886536275,106.52983517208087,110.82337088278172,1343.0948071136897
2013-12-28,12.202269798489699,21.2148514980515,106.63609117709477,110.76149806957767,1355.8077553877442
2013-12-29,12.456570003239515,23.797120251005023,106.74083293321682,110.69165529757692,1384.0633336932792
2013-12-30,12.050922056485662,21.244493178689126,106.84393860777494,110.61387378042178,1338.991339609518
2013-12-31,12.058502960747852,22.464706308025747,106.9452823323127,110.52819040436515,1339.833662305317
2014-01-01,12.310497999101383,16.92172352762043,107.04473483292676,110.43464676107033,1367.8331110112647
2014-01-02,12.305770611735252,21.454897768275185,107.14216472245695,110.33328799695346,1367.3078457483612
2014-01-03,13.134450543909024,20.365304580849063,107.23744038193355,110.22416199249574,1459.3833937676695
2014-01-04,12.182550501563153,24.776539791890706,107.33043212134945,110.1073192341895,1353.6167223959058
2014-01-05,12.018592220381437,21.179010182606078,107.4210141857409,109.9828133378922,1335.3991355979376
2014-01-06,12.355443186013389,21.21979161771509,107.50906623660552,109.85070180276506,1372.827020668154
2014-01-07,12.97806661722021,21.277571038169356,107.59447418319328,109.71104648342356,1442.0074019133565
2014-01-08,12.236221806739728,19.600079843550155,107.67713043503193,109.56391352199228,1359.5802007488587
2014-01-09,12.507280142813263,18.53532143681442,107.75693374890213,109.40937286297572,1389.697793645918
2014-01-10,11.87519416135346,24.655272109315735,107.83378880575728,109.247497702077,1319.4660179281623
2014-01-11,12.609579123426432,20.09981876288013,107.90760560062556,109.07836416060888,1401.0643470473815
2014-01-12,11.40094790574795,21.022075942158743,107.97829872514369,108.9020512404743,1266.77198952755
2014-01-13,12.502264001713487,16.952553254433386,108.0457866577448,108.71864092259807,1389.1404446348317
2014-01-14,11.492211226172403,23.493455936794327,108.10999118833072,108.52821825429612,1276.9123584636004
2014-01-15,12.202941427725243,25.823882678879418,108.1708370676652,108.33087137622931,1355.8823808583604
2014-01-16,10.733424554449947,23.733147587190444,108.22825189199945,108.12669152884581,1192.6027282722162
2014-01-17,12.37627572204404,19.647689174668383,108.28216617270402,107.91577307360694,1375.141746893782
2014-01-18,11.947890210085513,21.453135037242383,108.33251350851478,107.6982135135799,1327.543356676168
